90.5,133
90.6,123
90.7,123
90.8,116
90.9,133
91,128
91.1,124
91.2,120
91.3,129
91.4,132
91.5,113
91.6,127
91.7,128
91.8,119
91.9,122
92,114
92.1,125
92.2,122
92.3,123
92.4,116
92.5,126
92.6,130
92.7,117
92.8,132
92.9,126
93,125
93.1,128
93.2,129
93.3,115
93.4,122
93.5,125
93.6,136
93.7,121
93.8,127
93.9,130
94,129
94.1,127
94.2,141
94.3,127
94.4,133
94.5,124
94.6,124
94.7,126
94.8,126
94.9,125
95,130
95.1,122
95.2,128
95.3,124
95.4,119
95.5,135
95.6,129
95.7,130
95.8,118
95.9,137
96,127
96.1,124
96.2,137
96.3,124
96.4,129
96.5,121
96.6,122
96.7,129
96.8,123
96.9,128
97,124
97.1,134
97.2,128
97.3,124
97.4,128
97.5,124
97.6,126
97.7,114
97.8,131
97.9,105
98,129
98.1,137
98.2,137
98.3,117
98.4,137
98.5,131
98.6,134
98.7,120
98.8,123
98.9,125
99,117
99.1,124
99.2,134
99.3,129
99.4,119
99.5,132
99.6,123
99.7,126
99.8,124
99.9,129
100,125
100.1,125
100.2,117
100.3,100
100.4,114
100.5,103
100.6,111
100.7,109
100.8,110
100.9,109
101,107
101.1,106
101.2,107
101.3,103
101.4,105
101.5,104
101.6,101
101.7,119
101.8,97
101.9,104
102,107
102.1,103
102.2,112
102.3,96
102.4,111
102.5,111
102.6,107
102.7,100
102.8,97
102.9,109
103,113
103.1,108
103.2,106
103.3,109
103.4,109
103.5,101
103.6,110
103.7,118
103.8,109
103.9,95
104,107
104.1,112
104.2,110
104.3,121
104.4,118
104.5,125
104.6,132
104.7,129
104.8,128
104.9,134
105,131
105.1,126
105.2,112
105.3,115
105.4,116
105.5,105
105.6,127
105.7,105
105.8,112
105.9,115
106,125
106.1,107
106.2,116
106.3,114
106.4,108
106.5,114
106.6,109
106.7,115
106.8,113
106.9,104
107,102
107.1,114
107.2,103
107.3,99
107.4,110
107.5,107
107.6,113
107.7,104
107.8,113
107.9,115
108,110
108.1,119
108.2,114
108.3,111
108.4,105
108.5,113
108.6,116
108.7,108
108.8,120
108.9,119
109,105
109.1,124
109.2,124
109.3,122
109.4,120
109.5,129
109.6,122
109.7,117
109.8,134
109.9,137
110,135
110.1,114
110.2,98
110.3,98
110.4,94
110.5,93
110.6,97
110.7,88
110.8,89
110.9,108
111,87
111.1,99
111.2,93
111.3,102
111.4,92
111.5,96
111.6,105
111.7,91
111.8,98
111.9,93
112,87
112.1,98
112.2,100
112.3,94
112.4,95
112.5,102
112.6,96
112.7,100
112.8,94
112.9,104
113,94
113.1,105
113.2,97
113.3,92
113.4,94
113.5,102
113.6,98
113.7,94
113.8,94
113.9,94
114,91
114.1,120
114.2,112
114.3,124
114.4,121
114.5,124
114.6,128
114.7,122
114.8,129
114.9,123
115,127
115.1,112
115.2,113
115.3,110
115.4,113
115.5,117
115.6,110
115.7,104
115.8,111
115.9,113
116,114
116.1,108
116.2,104
116.3,100
116.4,109
116.5,103
116.6,116
116.7,112
116.8,103
116.9,112
117,116
117.1,113
117.2,114
117.3,118
117.4,104
117.5,109
117.6,114
117.7,111
117.8,111
117.9,111
118,104
118.1,121
118.2,121
118.3,106
118.4,111
118.5,104
118.6,107
118.7,107
118.8,111
118.9,107
119,108
119.1,124
119.2,127
119.3,122
119.4,127
119.5,121
119.6,125
119.7,121
119.8,122
119.9,129
120,120
120.1,128
120.2,113
120.3,120
120.4,122
120.5,108
120.6,113
120.7,106
120.8,107
120.9,110
121,117
121.1,107
121.2,115
121.3,118
121.4,119
121.5,124
121.6,115
121.7,99
121.8,120
121.9,113
122,116
122.1,120
122.2,102
122.3,117
122.4,106
122.5,105
122.6,120
122.7,104
122.8,110
122.9,120
123,114
123.1,112
123.2,108
123.3,114
123.4,108
123.5,112
123.6,125
123.7,110
123.8,108
123.9,112
124,117
124.1,120
124.2,128
124.3,126
124.4,125
124.5,120
124.6,134
124.7,119
124.8,139
124.9,120
125,126
125.1,117
125.2,105
125.3,122
125.4,111
125.5,118
125.6,110
125.7,112
125.8,114
125.9,119
126,111
126.1,115
126.2,115
126.3,120
126.4,128
126.5,111
126.6,118
126.7,110
126.8,107
126.9,116
127,116
127.1,113
127.2,122
127.3,123
127.4,121
127.5,111
127.6,112
127.7,113
127.8,107
127.9,110
128,111
128.1,105
128.2,110
128.3,108
128.4,113
128.5,110
128.6,103
128.7,113
128.8,121
128.9,112
129,106
129.1,133
129.2,123
129.3,114
129.4,119
129.5,138
129.6,134
129.7,113
129.8,129
129.9,121
130,117
130.1,128
130.2,98
130.3,107
130.4,102
130.5,109
130.6,106
130.7,105
130.8,107
130.9,101
131,103
131.1,90
131.2,114
131.3,109
131.4,107
131.5,112
131.6,108
131.7,102
131.8,122
131.9,111
132,102
132.1,111
132.2,105
132.3,108
132.4,107
132.5,98
132.6,103
132.7,96
132.8,109
132.9,107
133,101
133.1,111
133.2,109
133.3,106
133.4,92
133.5,110
133.6,106
133.7,112
133.8,102
133.9,109
134,98
134.1,116
134.2,125
134.3,128
134.4,123
134.5,123
134.6,123
134.7,127
134.8,116
134.9,118
135,121
135.1,112
135.2,129
135.3,112
135.4,113
135.5,113
135.6,116
135.7,123
135.8,110
135.9,115
136,113
136.1,112
136.2,104
136.3,110
136.4,109
136.5,116
136.6,124
136.7,110
136.8,119
136.9,122
137,113
137.1,118
137.2,115
137.3,107
137.4,121
137.5,118
137.6,117
137.7,120
137.8,117
137.9,106
138,115
138.1,120
138.2,116
138.3,110
138.4,117
138.5,112
138.6,120
138.7,115
138.8,117
138.9,126
139,114
139.1,127
139.2,122
139.3,116
139.4,121
139.5,121
139.6,124
139.7,129
139.8,125
139.9,120
140,133
140.1,125
140.2,107
140.3,105
140.4,102
140.5,107
140.6,100
140.7,99
140.8,116
140.9,89
141,100
141.1,97
141.2,105
141.3,101
141.4,102
141.5,105
141.6,95
141.7,103
141.8,107
141.9,102
142,107
142.1,110
142.2,103
142.3,92
142.4,104
142.5,104
142.6,102
142.7,104
142.8,108
142.9,107
143,110
143.1,102
143.2,104
143.3,97
143.4,96
143.5,98
143.6,105
143.7,104
143.8,102
143.9,100
144,107
144.1,118
144.2,124
144.3,112
144.4,114
144.5,124
144.6,121
144.7,135
144.8,131
144.9,127
145,123
145.1,126
145.2,103
145.3,115
145.4,108
145.5,102
145.6,103
145.7,98
145.8,96
145.9,102
146,99
146.1,101
146.2,103
146.3,114
146.4,112
146.5,101
146.6,102
146.7,107
146.8,101
146.9,105
147,89
147.1,104
147.2,109
147.3,100
147.4,102
147.5,112
147.6,103
147.7,100
147.8,102
147.9,94
148,97
148.1,104
148.2,111
148.3,113
148.4,106
148.5,110
148.6,105
148.7,98
148.8,97
148.9,100
149,96
149.1,123
149.2,125
149.3,115
149.4,122
149.5,132
149.6,119
149.7,121
149.8,116
149.9,125
150,128
150.1,115
150.2,103
150.3,114
150.4,114
150.5,105
150.6,102
150.7,110
150.8,104
150.9,113
151,102
151.1,104
151.2,102
151.3,100
151.4,97
151.5,104
151.6,105
151.7,115
151.8,101
151.9,101
152,103
152.1,104
152.2,104
152.3,109
152.4,98
152.5,110
152.6,98
152.7,102
152.8,101
152.9,107
153,100
153.1,105
153.2,100
153.3,98
153.4,100
153.5,93
153.6,115
153.7,100
153.8,102
153.9,100
154,101
154.1,133
154.2,121
154.3,111
154.4,124
154.5,125
154.6,118
154.7,120
154.8,124
154.9,128
155,128
155.1,119
155.2,114
155.3,105
155.4,121
155.5,105
155.6,104
155.7,99
155.8,108
155.9,103
156,114
156.1,105
156.2,108
156.3,119
156.4,105
156.5,108
156.6,108
156.7,104
156.8,115
156.9,109
157,109
157.1,112
157.2,107
157.3,103
157.4,104
157.5,118
157.6,96
157.7,103
157.8,105
157.9,112
158,104
158.1,112
158.2,100
158.3,110
158.4,101
158.5,104
158.6,105
158.7,118
158.8,108
158.9,107
159,106
159.1,117
159.2,114
159.3,129
159.4,128
159.5,124
159.6,127
159.7,116
159.8,130
159.9,124
160,133
160.1,126
160.2,118
160.3,120
160.4,124
160.5,108
160.6,109
160.7,104
160.8,110
160.9,110
161,108
161.1,104
161.2,108
161.3,102
161.4,104
161.5,106
161.6,107
161.7,107
161.8,109
161.9,110
162,104
162.1,100
162.2,102
162.3,109
162.4,109
162.5,103
162.6,116
162.7,110
162.8,107
162.9,100
163,104
163.1,103
163.2,112
163.3,105
163.4,109
163.5,109
163.6,122
163.7,110
163.8,106
163.9,111
164,104
164.1,120
164.2,116
164.3,113
164.4,119
164.5,128
164.6,118
164.7,122
164.8,114
164.9,122
165,119
165.1,137
165.2,108
165.3,117
165.4,112
165.5,114
165.6,109
165.7,105
165.8,110
165.9,106
166,113
166.1,108
166.2,116
166.3,112
166.4,113
166.5,106
166.6,100
166.7,107
166.8,114
166.9,103
167,103
167.1,109
167.2,115
167.3,113
167.4,110
167.5,112
167.6,101
167.7,111
167.8,111
167.9,109
168,109
168.1,100
168.2,106
168.3,106
168.4,103
168.5,113
168.6,113
168.7,101
168.8,102
168.9,103
169,99
169.1,117
169.2,125
169.3,127
169.4,131
169.5,121
169.6,115
169.7,124
169.8,129
169.9,116
170,133
170.1,114
170.2,107
170.3,99
170.4,100
170.5,96
170.6,106
170.7,94
170.8,100
170.9,95
171,97
171.1,86
171.2,95
171.3,88
171.4,97
171.5,97
171.6,98
171.7,92
171.8,94
171.9,87
172,97
172.1,100
172.2,90
172.3,91
172.4,89
172.5,104
172.6,92
172.7,96
172.8,104
172.9,84
173,90
173.1,87
173.2,98
173.3,98
173.4,90
173.5,96
173.6,92
173.7,87
173.8,93
173.9,86
174,92
174.1,114
174.2,125
174.3,122
174.4,124
174.5,122
174.6,126
174.7,121
174.8,121
174.9,128
175,128
175.1,120
175.2,97
175.3,102
175.4,99
175.5,94
175.6,103
175.7,96
175.8,90
175.9,89
176,91
176.1,85
176.2,91
176.3,92
176.4,88
176.5,94
176.6,88
176.7,92
176.8,89
176.9,89
177,90
177.1,95
177.2,89
177.3,90
177.4,93
177.5,91
177.6,85
177.7,96
177.8,95
177.9,88
178,94
178.1,89
178.2,91
178.3,85
178.4,97
178.5,91
178.6,88
178.7,91
178.8,88
178.9,97
179,95
179.1,117
179.2,116
179.3,118
179.4,119
179.5,124
179.6,118
179.7,131
179.8,126
179.9,133
180,133
180.1,119
180.2,112
180.3,109
180.4,100
180.5,114
180.6,108
180.7,101
180.8,101
180.9,104
181,101
181.1,100
181.2,107
181.3,107
181.4,114
181.5,113
181.6,104
181.7,115
181.8,113
181.9,111
182,109
182.1,105
182.2,102
182.3,99
182.4,104
182.5,108
182.6,112
182.7,120
182.8,97
182.9,110
183,108
183.1,98
183.2,108
183.3,106
183.4,103
183.5,113
183.6,110
183.7,98
183.8,104
183.9,107
184,105
184.1,114
184.2,118
184.3,129
184.4,121
184.5,116
184.6,124
184.7,121
184.8,119
184.9,119
185,118
185.1,128
185.2,108
185.3,106
185.4,108
185.5,106
185.6,108
185.7,113
185.8,111
185.9,106
186,106
186.1,113
186.2,117
186.3,116
186.4,101
186.5,95
186.6,103
186.7,120
186.8,112
186.9,116
187,110
187.1,109
187.2,110
187.3,106
187.4,106
187.5,110
187.6,110
187.7,111
187.8,110
187.9,108
188,115
188.1,126
188.2,105
188.3,107
188.4,104
188.5,97
188.6,117
188.7,109
188.8,120
188.9,111
189,109
189.1,109
189.2,132
189.3,125
189.4,115
189.5,127
189.6,129
189.7,130
189.8,129
189.9,126
190,120
190.1,115
190.2,102
190.3,99
190.4,119
190.5,113
190.6,109
190.7,106
190.8,106
190.9,92
191,106
191.1,116
191.2,98
191.3,104
191.4,98
191.5,98
191.6,102
191.7,103
191.8,108
191.9,94
192,106
192.1,95
192.2,104
192.3,98
192.4,96
192.5,97
192.6,97
192.7,110
192.8,108
192.9,95
193,105
193.1,102
193.2,110
193.3,99
193.4,101
193.5,96
193.6,113
193.7,109
193.8,98
193.9,106
194,106
194.1,122
194.2,134
194.3,125
194.4,121
194.5,117
194.6,123
194.7,124
194.8,124
194.9,124
195,127
195.1,126
195.2,96
195.3,102
195.4,108
195.5,115
195.6,97
195.7,112
195.8,96
195.9,101
196,99
196.1,104
196.2,99
196.3,109
196.4,97
196.5,114
196.6,102
196.7,112
196.8,113
196.9,113
197,97
197.1,98
197.2,105
197.3,103
197.4,112
197.5,100
197.6,101
197.7,92
197.8,103
197.9,106
198,121
198.1,108
198.2,108
198.3,110
198.4,109
198.5,109
198.6,119
198.7,111
198.8,111
198.9,110
199,104
199.1,122
199.2,128
199.3,118
199.4,124
199.5,132
199.6,110
199.7,125
199.8,118
199.9,132
200,128
200.1,127
200.2,101
200.3,109
200.4,101
200.5,93
200.6,103
200.7,106
200.8,112
200.9,102
201,120
201.1,103
201.2,104
201.3,104
201.4,97
201.5,113
201.6,106
201.7,98
201.8,105
201.9,109
202,104
202.1,97
202.2,101
202.3,103
202.4,95
202.5,104
202.6,103
202.7,99
202.8,101
202.9,103
203,106
203.1,101
203.2,106
203.3,112
203.4,99
203.5,112
203.6,99
203.7,102
203.8,107
203.9,95
204,99
204.1,129
204.2,126
204.3,119
204.4,118
204.5,139
204.6,121
204.7,113
204.8,115
